MAKE,MODEL,MYR,OL,OW,OH ,WB,CW ,A,B,C,D,E,F,G,TWF,TWR ,WDIST
CHEVROLET,SILVERADO 1500 REG CAB L/BOX 4X4,13,559,203,187,338,2246,136,283,44,89,129,100,120,175,172,59/41
CHEVROLET,SILVERADO 1500 REG CAB M/BOX 2WD,13,511,203,188,302,2051,136,234,44,89,129,100,108,175,172,58/42
CHEVROLET,SILVERADO 1500 REG CAB M/BOX 4X4,13,511,203,188,302,2154,136,234,44,89,129,100,108,175,172,60/40
CHEVROLET,SILVERADO 2500HD CREW CAB L/BOX 2WD,14,646,203,198,426,2836,136,376,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 2500HD CREW CAB L/BOX 4X4,14,646,203,198,426,2991,136,376,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 2500HD CREW CAB M/BOX 2WD,14,598,203,199,390,2791,136,328,44,89,129,100,108,175,172,N/A
CHEVROLET,SILVERADO 2500HD CREW CAB M/BOX 4X4,14,598,203,199,390,2918,136,328,44,89,129,100,108,175,172,N/A
CHEVROLET,SILVERADO 2500HD DOUBLE CAB L/BOX 2WD,14,622,203,198,402,2836,136,352,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 2500HD DOUBLE CAB L/BOX 4X4,14,622,203,198,402,2991,136,352,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 2500HD DOUBLE CAB M/BOX 2WD,14,573,203,198,366,2791,136,304,44,89,129,100,108,175,172,N/A
CHEVROLET,SILVERADO 2500HD DOUBLE CAB M/BOX 4X4,14,573,203,198,366,2918,136,304,44,89,129,100,108,175,172,N/A
CHEVROLET,SILVERADO 2500HD REG CAB L/BOX 2WD,14,559,203,198,339,2554,136,283,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 2500HD REG CAB L/BOX 4X4,14,559,203,198,339,2704,136,283,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD CREW CAB L/BOX DRW 2WD,14,646,244,198,426,3076,136,376,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD CREW CAB L/BOX DRW 4X4,14,646,244,198,426,3225,136,376,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD CREW CAB L/BOX SRW 2WD,14,646,203,198,426,2899,136,376,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD CREW CAB L/BOX SRW 4X4,14,646,203,198,426,3054,136,376,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD CREW CAB M/BOX 2WD,14,598,203,199,390,2864,136,328,44,89,129,100,108,175,172,N/A
CHEVROLET,SILVERADO 3500HD CREW CAB M/BOX 4X4,14,598,203,199,390,2998,136,328,44,89,129,100,108,175,172,N/A
CHEVROLET,SILVERADO 3500HD DOUBLE CAB L/BOX DRW 2WD,14,622,244,197,402,2802,136,352,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD DOUBLE CAB L/BOX DRW 4X4,14,622,244,197,402,2960,136,352,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD DOUBLE CAB L/BOX SRW 2WD,14,622,203,198,402,2619,136,352,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD DOUBLE CAB L/BOX SRW 4X4,14,622,203,198,402,2763,136,352,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD REG CAB L/BOX DRW 2WD,14,559,244,197,339,2802,136,283,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD REG CAB L/BOX DRW 4X4,14,559,244,196,339,2960,136,283,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD REG CAB L/BOX SRW 2WD,14,559,203,196,339,2619,136,283,44,89,129,100,120,175,172,N/A
CHEVROLET,SILVERADO 3500HD REG CAB L/BOX SRW 4X4,14,559,203,198,339,2763,136,283,44,89,129,100,120,175,172,N/A
CHEVROLET,SONIC 4DR SEDAN LS/LT/LTZ/RS,11,440,174,152,253,1245,97,51,35,81,103,89,98,151,151,62/38
CHEVROLET,SONIC 5DR HATCHBACK LS/LT/LTZ/RS,11,404,174,152,253,1230,97,121,35,82,103,89,62,151,151,62/38
CHEVROLET,SPARK 4DR HATCHBACK LS/LT,12,365,160,152,238,1029,80,104,37,85,104,75,52,141,141,63/37
CHEVROLET,SUBURBAN 4DR SUV AWD,14,570,204,189,330,2620,138,261,43,103,122,103,137,173,173,51/49
CHEVROLET,SUBURBAN 4DR SUV RWD,14,570,204,189,330,2511,138,261,43,103,122,103,137,173,173,51/49
CHEVROLET,TAHOE 4DR SUV AWD,14,518,204,189,295,2515,138,209,43,103,122,103,120,173,173,52/48
CHEVROLET,TAHOE 4DR SUV RWD,14,518,204,189,295,2408,138,209,43,103,122,103,120,173,173,52/48
CHEVROLET,TRAVERSE LS/LT/LTZ AWD 4DR SUV,13,517,199,178,302,2197,118,210,39,91,118,102,113,171,170,55/45
CHEVROLET,TRAVERSE LS/LT/LTZ FWD 4DR SUV,13,517,199,178,302,2107,118,210,39,91,118,102,113,171,170,55/45
CHEVROLET,TRAX 4 LS/LT/LTZ DR SUV,13,426,178,167,256,1382,109,140,36,92,105,94,76,154,154,60/40
CHEVROLET,TRAX LT/LTZ AWD 4DR SUV,13,426,178,167,256,1476,109,140,36,92,105,94,76,154,154,60/40
CHEVROLET,VOLT 4DR HATCHBACK,11,450,179,143,269,1715,119,67,33,82,110,99,81,155,157,61/39
CHRYSLER,200 4DR SEDAN LX/LIMITED/S/C FWD,14,490,181,147,275,1575,128,55,36,85,125,105,110,161,158,60/40
CHRYSLER,200 4DR SEDAN S/C AWD,14,490,181,147,275,1721,128,55,36,85,125,105,110,161,158,N/A
CHRYSLER,300 4DR SEDAN 300 S/300C/300C LUXURY AWD,11,505,191,149,305,2047,139,63,34,89,118,92,108,163,162,54/46
CHRYSLER,300 4DR SEDAN 300 TOURING/300 S RWD,11,505,191,149,305,1797,139,63,34,89,118,92,108,163,162,52/48
CHRYSLER,300 4DR SEDAN 300C/300C LUXURY RWD,11,505,191,149,305,1937,139,63,34,89,118,92,108,163,162,54/46
CHRYSLER,300 SRT,12,509,191,148,305,1937,141,66,33,88,117,94,110,161,160,54/46
CHRYSLER,TOWN & COUNTRY 4DR MINIVAN,08,514,200,172,308,2115,102,219,47,88,140,95,111,167,165,56/44
DODGE,CHALLENGER 2DR COUPE RWD R/T / R/T CLASSIC,09,502,192,145,295,1852,137,84,30,85,119,95,112,160,162,56/44
DODGE,CHALLENGER 2DR COUPE RWD SRT / HELLCAT,09,502,192,145,295,1891,137,84,30,85,119,95,112,160,162,56/44
DODGE,CHALLENGER 2DR COUPE RWD SXT/SXT PLUS/RALLY R,09,502,192,145,295,1785,137,84,30,85,119,95,112,160,162,56/44
DODGE,CHARGER 4DR SEDAN AWD SE/SXT,15,504,191,148,305,1886,136,71,34,84,117,89,110,161,162,56/44
DODGE,CHARGER 4DR SEDAN RWD HELLCAT,15,504,191,148,305,2075,136,71,34,84,117,89,110,163,162,56/44
DODGE,CHARGER 4DR SEDAN RWD R/T / R/T ROAD AND TRAC,15,504,191,148,305,1934,136,71,34,84,117,89,110,161,162,56/44
DODGE,CHARGER 4DR SEDAN RWD RT SCAT PACK/SRT392,15,504,191,148,305,1996,136,71,34,84,117,89,110,163,162,56/44
DODGE,CHARGER 4DR SEDAN RWD SE/SXT,15,504,191,148,305,1785,136,71,34,84,117,89,110,161,162,56/44
DODGE,DART SE/SXT/AERO/BLACKTOP/LIMITED/GT 4DR SEDA,13,468,183,147,271,1445,121,50,36,79,111,98,99,157,158,61/39
DODGE,DURANGO 4DR SUV AWD V6 SXT/LIMITED/CITADEL,11,508,193,180,304,2262,131,218,40,96,125,86,118,162,163,56/44
DODGE,DURANGO 4DR SUV AWD V8 R/T/LIMITED/CITADEL,11,508,193,180,304,2418,131,218,40,96,125,86,118,162,163,56/44
DODGE,GRAND CARAVAN 4DR VAN FWD,08,514,200,172,308,2050,102,219,47,89,135,96,111,167,165,56/44
DODGE,JOURNEY 4DR SUV AWD V6,08,489,183,170,289,1926,112,184,41,87,122,100,100,157,158,56/44
DODGE,JOURNEY 4DR SUV FWD I4,08,489,183,170,289,1735,112,184,41,87,122,100,100,157,158,56/44
DODGE,JOURNEY 4DR SUV FWD V6,08,489,183,170,289,1834,112,184,41,87,122,100,100,157,158,56/44
FERRARI,458 ITALIA 2DR COUPE RWD,10,453,194,121,265,1380,N/A,N/A,N/A,N/A,N/A,N/A,N/A,168,163,42/58
FERRARI,458 SPIDER 2DR CONVERTIBLE RWD,12,453,194,121,265,1535,N/A,N/A,N/A,N/A,N/A,N/A,N/A,167,161,42/58
FERRARI,CALIFORNIA T 2DR CONVERTIBLE RWD,15,457,191,132,267,1730,N/A,N/A,N/A,N/A,N/A,N/A,N/A,163,161,47/53
FERRARI,F12 BERLINETTA 2DR COUPE RWD,13,462,194,127,272,1630,N/A,N/A,N/A,N/A,N/A,N/A,N/A,167,162,46/54
FERRARI,FF 2DR COUPE AWD,12,491,196,138,299,1880,N/A,N/A,N/A,N/A,N/A,N/A,N/A,167,163,47/53
FERRARI,LAFERRARI,15,470,199,112,265,1255,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41/59
FIAT,500 2DR HATCHBACK POP/SPORT/LOUNGE,11,355,163,152,230,1068,80,61,37,84,101,71,54,142,140,62/38
FIAT,500 2DR HATCHBACK TURBO/ABARTH,12,367,163,150,230,1130,88,37,34,85,104,78,59,141,141,62/38
FIAT,500C 2DR HATCHBACK CONVERTIBLE POP/LOUNGE,11,355,163,152,230,1098,80,61,37,84,101,71,54,142,140,63/37
FIAT,500C 2DR HATCHBACK CONVERTIBLE TURBO/ABARTH,12,367,163,150,230,1130,88,37,34,85,104,78,59,141,141,62/38
FIAT,500L 4DR HATCHBACK POP/SPORT/TREKKING/LOUNGE,13,425,179,165,261,1476,93,137,40,87,110,86,78,151,151,61/39
FORD,C-MAX ENERGI 4DR HATCHBACK,12,442,183,162,265,1750,98,150,43,89,117,91,86,154,153,59/41
FORD,C-MAX HYBRID 4DR HATCHBACK,12,442,183,162,265,1636,98,150,43,89,117,91,86,154,153,59/41
FORD,EDGE 4DR SUV AWD,15,478,193,174,285,1841,108,158,50,79,108,97,98,165,164,N/A
FORD,EDGE 4DR SUV FWD,15,478,193,174,285,1774,108,158,50,79,108,97,98,165,164,N/A
FORD,ESCAPE 4DR SUV AWD SE/TITANIUM,12,454,184,168,269,1713,105,166,40,89,114,93,92,156,157,57/43
FORD,ESCAPE 4DR SUV FWD S/SE/TITANIUM,12,454,184,168,269,1635,105,166,40,89,114,93,92,156,157,57/43
FORD,EXPEDITION 4WD SUV XLT/LIMITED,07,523,200,196,302,2652,134,215,51,82,96,99,123,170,171,50/50
FORD,EXPEDITION MAX 4WD SUV LIMITED,07,561,200,197,333,2768,134,253,51,82,96,99,130,170,171,50/50
FORD,EXPLORER 4DR SUV AWD BASE/XLT/LIMITED/SPORT,11,501,200,177,287,2146,118,197,40,95,127,96,117,170,170,54/46
FORD,EXPLORER 4DR SUV FWD BASE/XLT,11,501,200,177,287,2067,118,197,40,95,127,96,117,170,170,54/46
FORD,F-150 P/U REG CAB 6.5-FT BOX 2WD,14,527,203,192,311,1837,133,247,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U REG CAB 6.5-FT BOX 4X4,14,527,203,195,311,1955,133,247,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U REG CAB 8-FT BOX 2WD,14,574,203,191,358,1884,133,294,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U REG CAB 8-FT BOX 4X4,14,574,203,195,358,1989,133,294,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPER CAB 6.5-FT BOX 2WD,14,584,203,192,368,1983,133,304,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPER CAB 6.5-FT BOX 4X4,14,584,203,196,368,2081,133,304,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPER CAB 8-FT BOX 2WD,14,632,203,192,416,2059,133,352,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPER CAB 8-FT BOX 4X4,14,632,203,196,416,2217,133,352,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPER CREW 5.5-FT BOX 2WD,14,584,203,192,368,2028,133,304,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPER CREW 5.5-FT BOX 4X4,14,584,203,196,368,2130,133,304,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPER CREW 6.5-FT BOX 2WD,14,614,203,192,398,2087,133,334,48,96,140,96,120,172,172,58/42
FORD,F-150 P/U SUPER CREW 6.5-FT BOX 4X4,14,614,203,196,398,2236,133,334,48,96,140,96,120,172,172,58/42
FORD,F-250 SD P/U CREW CAB L/BOX,11,657,203,196,439,2970,145,371,50,89,142,97,121,174,171,N/A
FORD,F-250 SD P/U CREW CAB L/BOX 4X4,11,657,203,203,439,3149,145,371,50,89,142,97,121,174,171,N/A
FORD,F-250 SD P/U CREW CAB S/BOX,11,617,203,197,399,2922,145,331,50,89,142,97,121,174,171,N/A
FORD,F-250 SD P/U CREW CAB S/BOX 4X4,11,617,203,202,399,3097,145,331,50,89,142,97,121,174,171,N/A
FORD,F-250 SD P/U REG CAB L/BOX,11,568,203,195,350,2695,145,282,50,89,142,97,121,174,171,N/A
FORD,F-250 SD P/U REG CAB L/BOX 4X4,11,568,203,201,350,2881,145,282,50,89,142,97,121,174,171,N/A
FORD,F-250 SD P/U SUPER CAB L/BOX,11,621,203,195,403,2870,145,335,50,89,142,97,121,174,171,N/A
FORD,F-250 SD P/U SUPER CAB L/BOX 4x4,11,621,203,201,403,3053,145,335,50,89,142,97,121,174,171,N/A
FORD,F-250 SD P/U SUPER CAB S/BOX,11,581,203,196,363,2826,145,295,50,89,142,97,121,174,171,N/A
FORD,F-250 SD P/U SUPER CAB S/BOX 4X4,11,581,203,202,363,3007,145,295,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U CREW CAB L/BOX,11,657,203,196,439,3001,145,371,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U CREW CAB L/BOX 4X4,11,657,203,205,439,3166,145,371,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U CREW CAB L/BOX DRW,11,657,244,196,439,3201,145,371,50,89,142,97,121,174,190,N/A
FORD,F-350 SD P/U CREW CAB L/BOX DRW 4X4,11,657,244,203,439,3384,145,371,50,89,142,97,121,174,190,N/A
FORD,F-350 SD P/U CREW CAB S/BOX,11,617,203,196,399,2940,145,331,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U CREW CAB S/BOX 4X4,11,617,203,205,399,3114,145,331,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U REG CAB L/BOX,11,568,203,194,350,2726,145,282,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U REG CAB L/BOX 4X4,11,568,203,203,350,2913,145,282,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U REG CAB L/BOX DRW,11,568,244,195,350,2918,145,282,50,89,142,97,121,174,190,N/A
FORD,F-350 SD P/U REG CAB L/BOX DRW 4X4,11,568,244,202,350,3107,145,282,50,89,142,97,121,174,190,N/A
FORD,F-350 SD P/U SUPER CAB L/BOX,11,621,203,195,403,2888,145,335,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U SUPER CAB L/BOX 4X4,11,621,203,204,403,3070,145,335,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U SUPER CAB L/BOX DRW,11,621,244,195,403,3098,145,335,50,89,142,97,121,174,190,N/A
FORD,F-350 SD P/U SUPER CAB L/BOX DRW 4X4,11,621,244,202,403,3285,145,335,50,89,142,97,121,174,190,N/A
FORD,F-350 SD P/U SUPER CAB S/BOX,11,581,203,195,363,2857,145,295,50,89,142,97,121,174,171,N/A
FORD,F-350 SD P/U SUPER CAB S/BOX 4X4,11,581,203,204,363,3033,145,295,50,89,142,97,121,174,171,N/A
FORD,F-450 SD P/U CREW CAB L/BOX DRW 4X4,11,657,244,202,439,3906,145,371,50,89,142,97,121,174,190,N/A
FORD,FIESTA 4DR HATCH S/SE/TITANIUM,13,406,172,148,249,1151,99,121,35,80,104,85,72,147,145,59/41
FORD,FIESTA 4DR SEDAN S/SE/TITANIUM,13,440,172,148,249,1169,99,51,33,80,103,85,106,146,145,59/41
FORD,FIESTA ST 4DR HATCHBACK,13,407,172,145,249,1244,99,122,35,82,104,85,73,147,145,59/41
FORD,FLEX 5DR CUV AWD SEL/LIMITED,08,513,193,172,300,2195,130,220,42,96,126,97,114,167,167,54/46
FORD,FLEX 5DR CUV FWD SE/SEL/LIMITED,08,513,193,172,300,2027,130,220,42,96,126,97,114,167,167,54/46
FORD,FOCUS 4DR HATCHBACK SE/TITANIUM,11,436,183,147,265,1327,105,143,36,80,110,90,82,154,154,60/40
FORD,FOCUS 4DR SEDAN S/SE/TITANIUM,11,453,183,147,265,1340,106,43,36,81,110,89,99,155,152,60/40
FORD,FOCUS ELECTRIC 4D HATCHBACK,12,438,182,148,265,1666,107,142,37,81,111,92,81,154,151,49/51
FORD,FOCUS ST 4DR HATCHBACK,12,437,186,148,265,1475,105,142,37,81,109,90,82,153,154,60/40
FORD,FUSION 4DR SEDAN ENERGI SE/ENERGI TITANIUM,12,488,186,146,284,1783,122,50,35,84,116,94,110,160,160,59/41
FORD,FUSION 4DR SEDAN HYBRID/TITANIUM/HYBRID TITAN,12,488,186,146,284,1651,122,50,35,84,116,94,110,160,160,59/41
FORD,FUSION 4DR SEDAN S/SE,12,488,186,146,284,1554,122,50,35,84,116,94,110,160,160,59/41
FORD,MUSTANG GT 2DR CONVERTIBLE RWD,14,478,192,139,272,1756,153,69,29,81,129,95,112,159,165,54/46
FORD,MUSTANG GT 2DR COUPE RWD,14,478,192,138,272,1681,153,63,29,81,117,95,112,158,165,54/46
FORD,MUSTANG V6/ECOBOOST 2DR CONVERTIBLE RWD,14,478,192,139,272,1675,153,69,29,81,129,95,112,159,165,52/48
FORD,MUSTANG V6/ECOBOOST 2DR COUPE RWD,14,478,192,138,272,1598,153,63,29,81,117,95,112,158,165,52/48
FORD,POLICE INTERCEPTOR SEDAN,10,516,194,154,287,1923,139,70,32,85,119,103,126,168,168,N/A
FORD,POLICE INTERCEPTOR UTILITY,11,501,200,179,286,2173,118,197,40,95,127,96,117,170,170,N/A
FORD,TAURUS SE/SEL 4DR SEDAN FWD,10,516,194,154,287,1822,139,70,32,85,119,103,126,168,168,60/40
FORD,TAURUS SEL/LIMITED/SHO 4DR SEDAN AWD,10,516,194,154,287,1918,139,70,32,85,119,103,126,168,168,60/40
FORD,TRANSIT CONNECT VAN XL/XLT,13,481,184,179,306,1624,90,217,49,86,119,87,88,156,158,55/45
FORD,TRANSIT CONNECT WAGON XL/XLT/TITANIUM,13,481,184,179,306,1804,90,217,49,86,119,87,88,156,158,55/45
FORD,TRANSIT VAN 150 LONG WB LOW ROOF,13,604,207,211,375,2268,82,345,66,105,163,102,126,173,174,N/A
FORD,TRANSIT VAN 150 LONG WB MEDIUM ROOF,13,598,207,256,375,2268,82,345,66,105,163,102,120,173,174,N/A
FORD,TRANSIT VAN 150 REGULAR WB LOW ROOF,13,559,207,212,330,2268,82,300,66,105,163,102,126,173,174,N/A
FORD,TRANSIT VAN 150 REGULAR WB MEDIUM ROOF,13,553,207,256,330,2268,82,300,66,105,163,102,120,173,174,N/A
FORD,TRANSIT VAN 250 LONG WB EL HIGH ROOF,13,670,207,278,375,2268,82,417,66,105,163,102,193,173,174,N/A
FORD,TRANSIT VAN 250 LONG WB HIGH ROOF,13,598,207,280,375,2268,82,345,66,105,163,102,120,173,174,N/A
FORD,TRANSIT VAN 250 LONG WB LOW ROOF,13,604,207,211,375,2268,82,345,66,105,163,102,126,173,174,N/A
FORD,TRANSIT VAN 250 LONG WB MEDIUM ROOF,13,598,207,256,375,2268,82,345,66,105,163,102,120,173,174,N/A
FORD,TRANSIT VAN 250 REGULAR WB LOW ROOF,13,559,207,212,330,2268,82,300,66,105,163,102,126,173,174,N/A
FORD,TRANSIT VAN 250 REGULAR WB MEDIUM ROOF,13,553,207,256,330,2268,82,300,66,105,163,102,120,173,174,N/A
FORD,TRANSIT VAN 350 LONG WB EL HIGH ROOF,13,670,207,278,375,2318,82,417,66,105,163,102,193,173,174,N/A
FORD,TRANSIT VAN 350 LONG WB HIGH ROOF,13,598,207,280,375,2318,82,345,66,105,163,102,120,173,174,N/A
FORD,TRANSIT VAN 350 LONG WB LOW ROOF,13,604,207,211,375,2318,82,345,66,105,163,102,126,173,174,N/A
FORD,TRANSIT VAN 350 LONG WB MEDIUM ROOF,13,598,207,256,375,2318,82,345,66,105,163,102,120,173,174,N/A
FORD,TRANSIT VAN 350HD DRW EL HIGH ROOF,13,670,213,278,375,2590,82,417,66,105,163,102,193,173,167,N/A
FORD,TRANSIT WAGON 150 LOW ROOF,13,559,207,209,330,2526,82,300,66,105,163,102,126,173,174,N/A
FORD,TRANSIT WAGON 150 MID ROOF,13,553,207,251,330,2526,82,300,66,105,163,102,120,173,174,N/A
FORD,TRANSIT WAGON 350 HIGH ROOF,13,598,207,276,375,2881,82,345,66,105,163,102,120,173,174,N/A
FORD,TRANSIT WAGON 350 LOW ROOF,13,604,207,209,375,2881,82,345,66,105,163,102,126,173,174,N/A
FORD,TRANSIT WAGON 350 MID ROOF,13,598,207,252,375,2881,82,345,66,105,163,102,120,173,174,N/A
FORD,TRANSIT WAGON 350HD DRW HIGH ROOF,13,670,213,274,375,3016,82,417,66,105,163,102,193,173,167,N/A
GMC,2500 SAVANA CARGO VAN LWB,03,620,202,208,394,2497,91,342,54,99,146,101,124,173,172,53/47
GMC,2500 SAVANA CARGO VAN SWB,03,569,202,207,343,2400,91,291,54,99,146,101,124,173,172,53/47
GMC,2500 SAVANA PASSENGER VAN SWB,03,569,202,207,343,2664,91,291,54,99,146,101,124,173,172,53/47
GMC,3500 SAVANA CARGO VAN LWB,03,620,202,208,394,2525,91,342,54,99,146,101,124,173,172,53/47
GMC,3500 SAVANA CARGO VAN SWB,03,569,202,207,343,2361,91,291,54,99,146,101,124,173,172,53/47
GMC,3500 SAVANA PASSENGER VAN LWB,03,620,202,208,394,2906,91,342,54,99,146,101,124,173,172,53/47
GMC,3500 SAVANA PASSENGER VAN SWB,03,569,202,207,343,2761,91,291,54,99,146,101,124,173,172,53/47
GMC,ACADIA 4DR SUV AWD SLE/SLT/DENALI,13,511,200,185,302,2200,106,207,41,89,114,98,111,170,170,55/45
GMC,ACADIA 4DR SUV FWD SLE/SLT,13,511,200,185,302,2112,106,207,41,89,114,98,111,171,170,55/45
GMC,CANYON CREW CAB L/BOX 2WD,14,571,189,179,357,1932,136,306,40,88,112,94,120,158,158,57/43
GMC,CANYON CREW CAB L/BOX 4X4,14,571,189,179,357,2032,136,306,40,88,112,94,120,158,158,57/43
GMC,CANYON CREW CAB S/BOX 2WD,14,540,189,179,326,1833,136,275,40,88,112,94,120,158,158,57/43
GMC,CANYON CREW CAB S/BOX 4X4,14,540,189,179,326,2001,136,275,40,88,112,94,120,158,158,57/43
GMC,CANYON EXTENDED CAB L/BOX 2WD,14,540,189,179,326,1791,136,275,40,88,112,94,120,158,158,57/43
GMC,CANYON EXTENDED CAB L/BOX 4X4,14,540,189,179,326,1891,136,275,40,88,112,94,120,158,158,57/43
GMC,SIERRA 1500 CREW CAB M/BOX 2WD,13,598,203,187,389,2341,136,328,44,89,129,100,108,175,172,57/43
GMC,SIERRA 1500 CREW CAB M/BOX 4X4,13,598,203,188,389,2431,136,328,44,89,129,100,108,175,172,59/41
GMC,SIERRA 1500 CREW CAB M/BOX DENALI,13,598,203,188,389,2415,136,328,44,89,129,100,108,175,172,59/41
GMC,SIERRA 1500 CREW CAB S/BOX 2WD,13,573,203,188,365,2301,136,304,44,89,129,100,108,175,172,56/44
GMC,SIERRA 1500 CREW CAB S/BOX 4X4,13,573,203,188,365,2394,136,304,44,89,129,100,108,175,172,58/42
GMC,SIERRA 1500 CREW CAB S/BOX DENALI,13,573,203,188,365,2371,136,304,44,89,129,100,108,175,172,58/42
GMC,SIERRA 1500 DOUBLE CAB M/BOX 2WD,13,573,203,188,365,2269,136,304,44,89,129,100,108,175,172,58/42
GMC,SIERRA 1500 DOUBLE CAB M/BOX 4X4,13,573,203,188,365,2366,136,304,44,89,129,100,108,175,172,59/41
GMC,SIERRA 1500 REG CAB L/BOX 2WD,13,559,203,187,338,2127,136,283,44,89,129,100,120,175,172,58/42
GMC,SIERRA 1500 REG CAB L/BOX 4X4,13,559,203,187,338,2246,136,283,44,89,129,100,120,175,172,59/41
GMC,SIERRA 1500 REG CAB M/BOX 2WD,13,511,203,188,302,2051,136,234,44,89,129,100,108,175,172,58/42
GMC,SIERRA 1500 REG CAB M/BOX 4X4,13,511,203,188,302,2154,136,234,44,89,129,100,108,175,172,60/40
GMC,SIERRA 2500HD CREW CAB L/BOX 2WD,14,646,203,198,426,2836,136,376,44,89,129,100,120,175,172,N/A
GMC,SIERRA 2500HD CREW CAB L/BOX 4X4,14,646,203,198,426,2991,136,376,44,89,129,100,120,175,172,N/A
GMC,SIERRA 2500HD CREW CAB M/BOX 2WD,14,598,203,199,390,2791,136,328,44,89,129,100,108,175,172,N/A
GMC,SIERRA 2500HD CREW CAB M/BOX 4X4,14,598,203,199,390,2918,136,328,44,89,129,100,108,175,172,N/A
GMC,SIERRA 2500HD CREW CAB M/BOX 4X4 DENALI,14,598,203,199,390,2971,136,328,44,89,129,100,108,175,172,N/A
GMC,SIERRA 2500HD DOUBLE CAB L/BOX 2WD,14,622,203,198,402,2836,136,352,44,89,129,100,120,175,172,N/A
GMC,SIERRA 2500HD DOUBLE CAB L/BOX 4X4,14,622,203,198,402,2991,136,352,44,89,129,100,120,175,172,N/A
GMC,SIERRA 2500HD DOUBLE CAB M/BOX 2WD,14,573,203,198,366,2791,136,304,44,89,129,100,108,175,172,N/A
GMC,SIERRA 2500HD DOUBLE CAB M/BOX 4X4,14,573,203,198,366,2918,136,304,44,89,129,100,108,175,172,N/A
GMC,SIERRA 2500HD REG CAB L/BOX 2WD,14,559,203,198,339,2554,136,283,44,89,129,100,120,175,172,N/A
GMC,SIERRA 2500HD REG CAB L/BOX 4X4,14,559,203,198,339,2704,136,283,44,89,129,100,120,175,172,N/A
GMC,SIERRA 3500HD CREW CAB L/BOX DRW 2WD,14,646,244,198,426,3076,136,376,44,89,129,100,120,175,172,N/A
GMC,SIERRA 3500HD CREW CAB L/BOX DRW 4X4,14,646,244,198,426,3225,136,376,44,89,129,100,120,175,172,N/A
GMC,SIERRA 3500HD CREW CAB L/BOX DRW 4X4 DENALI,14,646,244,198,426,3635,136,376,44,89,129,100,120,175,172,N/A
GMC,SIERRA 3500HD CREW CAB L/BOX SRW 2WD,14,646,203,198,426,2899,136,376,44,89,129,100,120,175,172,N/A
GMC,SIERRA 3500HD CREW CAB L/BOX SRW 4X4,14,646,203,198,426,3054,136,376,44,89,129,100,120,175,172,N/A
GMC,SIERRA 3500HD CREW CAB M/BOX 2WD,14,598,203,199,390,2864,136,328,44,89,129,100,108,175,172,N/A
GMC,SIERRA 3500HD CREW CAB M/BOX 4X4,14,598,203,199,390,2998,136,328,44,89,129,100,108,175,172,N/A
GMC,SIERRA 3500HD CREW CAB M/BOX 4X4 DENALI,14,598,203,199,390,3048,136,328,44,89,129,100,108,175,172,N/A
GMC,SIERRA 3500HD DOUBLE CAB L/BOX DRW 2WD,14,622,244,197,402,2802,136,352,44,89,129,100,120,175,172,N/A
